country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[1000.0, 1.0, 0.001]]","[[0.6966232384666217, 0.6966232384666217, 0.7719972142776427]]",0.7747045480940012,0.8808195321495932,0.7758430482162282,0.9846926822150068,0.9926867510638819,0.9854269857377655,0.7211093907307242,0.849565753790626,0.7217619700138346,0.07387600718957277,0.5108111522088602,0.2609280332209433
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 0.001]]","[[0.649121023633668, 0.6565006984942409, 0.7909023017232493]]",0.7913811338612659,0.8897810106786466,0.7917102469643138,0.962995277528751,0.9825840421878183,0.9654713999621521,0.7489603568765362,0.8662057274247298,0.7503123622234052,0.11066497779657725,0.47056193684372905,0.22142853640612165
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,432,345,87,"[[100000000.0, 1.0, 0.001]]","[[0.6196892896567825, 0.6196892896567824, 0.7716563276884141]]",0.7781889163141609,0.8832168804507085,0.780072057913081,0.9583618859784194,0.9797568544017028,0.9599234937471195,0.7854971232382376,0.8887174422771058,0.7898186922075608,0.058577936747735926,0.3916312543450938,0.15337503937991157
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,432,345,87,"[[10.0, 1.0, 0.001]]","[[0.5646912046546317, 0.564691204654632, 0.742336710280054]]",0.7558453539322763,0.871939263864632,0.7602780798687965,0.9695470270162712,0.9855466882746142,0.9713022747690596,0.8214084962637918,0.9076217521613281,0.8237772449963994,-0.0013740745102892582,0.4485581285730179,0.20120439470892806
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,432,345,87,"[[100.0, 1.0, 0.001]]","[[0.6556775461511484, 0.6556775461511484, 0.7829941386607046]]",0.7900059394461054,0.8892174425861276,0.7907076601994131,0.9643175555926171,0.9827267943696207,0.9657519523719909,0.7452908550243589,0.8644466399805817,0.7472679933737174,0.1250538173272553,0.45983306116825107,0.21144644414336453
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,432,345,87,"[[10.0, 1.0, 0.001]]","[[0.5996215273651812, 0.5996215273651812, 0.7586822368572045]]",0.7688596542334317,0.8782151211675686,0.7712617990473672,0.971538711349736,0.9865429309783035,0.9732669546632616,0.8035238807236758,0.8974558487548038,0.8054270004642052,0.047786760873090306,0.44933949196653694,0.2019059790407455
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.5750976537185839, 0.5794004780653423, 0.8039568946240616]]",0.8097128299039261,0.9018860043974487,0.8133983649279949,0.955597979991847,0.9779310506375903,0.9563491398011412,0.8336663052331449,0.9137508118041924,0.8349405460728206,0.22895245643766826,0.5371693845690669,0.28855094771831014
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,426,340,86,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.5489761236787134, 0.5846179651838744, 0.800172411470507]]",0.8070102231279294,0.9006431007022266,0.8111579948425212,0.9571724422886414,0.9787095638139676,0.9578724103009266,0.8209621059769457,0.9077226435647422,0.823960397640164,0.20595983670114448,0.5256699775801253,0.2763289253290895
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.5646004883510436, 0.6036171732890565, 0.8073441359036131]]",0.8103420869048481,0.9021360135634392,0.8138493869681338,0.9609458179744806,0.9805965916368479,0.961569675529803,0.7932346353194244,0.8946764738981521,0.8004459929468308,0.18422513795921325,0.5217124206812611,0.2721838498931012
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.545060149814734, 0.5993370199645789, 0.8186340518721235]]",0.8203780171967312,0.9070008610148195,0.8226505618816239,0.9616448387330194,0.9809486758205841,0.9622603045941573,0.7846058747162223,0.8886904948469209,0.7897707956312651,0.20396797622330332,0.5277787425330323,0.27855040106974877
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,True,432,345,87,"[[1.0, 10.0, 9.999999999999999e-05]]","[[0.5030690819348456, 0.5303139914463004, 0.7967728082450557]]",0.7975456621510865,0.8979317260193977,0.8062813845921748,0.9748061417178768,0.9875923746730199,0.9753386985122945,0.7985911669318855,0.899306842430764,0.808752796842791,0.1496914645373444,0.5114230545735291,0.2615535407493189
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,True,432,345,87,"[[10.0, 10.0, 0.001]]","[[0.501010953545766, 0.5249670264097047, 0.8132348159650429]]",0.8147897148477277,0.9026706788657863,0.8148143544840195,0.9437549152995287,0.9730049218739518,0.9467385779909351,0.8171684228389104,0.9063283821207935,0.821431136237695,0.2188973756066993,0.5297887032234943,0.28067607006323164
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,"[[10.0, 10.0, 0.001]]","[[0.5328964440488166, 0.5401688220450598, 0.8224103615113425]]",0.8237053230414194,0.9075909892486679,0.8237214037653756,0.944157209462347,0.9731553891186338,0.9470314113706395,0.7986612879828654,0.8965834159629004,0.8038618217797032,0.2664115593705485,0.5599207885594334,0.3135112894610177
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,432,345,87,"[[10.0, 10.0, 0.001]]","[[0.5036497569571122, 0.5251893228585065, 0.8125919530301436]]",0.814436286935633,0.9024746616134336,0.8144605148542815,0.9437281951596972,0.9729926668733365,0.9467147297892876,0.816153021128273,0.9058422053692822,0.8205501010282847,0.21848324245206474,0.5300887543199561,0.28099408745648274
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.001]]","[[0.578456097063403, 0.6340669328548143, 0.8192926086296769]]",0.8199224543844151,0.9058551152236967,0.8205734897769368,0.9589938476547804,0.980202819349137,0.9607975670599969,0.7142588469899744,0.8463378417192904,0.7162877423260666,0.23377743878935808,0.5680256713374243,0.3226531632983316
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 0.001]]","[[0.5789602985024942, 0.6283889108004793, 0.8157739270005692]]",0.8163538394589933,0.903950528441904,0.8171265578703976,0.9585485498636234,0.9799928687741679,0.9603860228482235,0.7108962714014944,0.8439169965113933,0.712195897000811,0.2170123022028364,0.5594117022689512,0.3129414526354457
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,432,345,87,"[[10.0, 10.0, 0.001]]","[[0.5628115835139322, 0.6009180018573161, 0.796210792907233]]",0.7971743903797107,0.8929760841912804,0.7974062869375926,0.9404169375955869,0.9710199073976918,0.9428796605626221,0.8283433435548406,0.9142277942292371,0.8358124597412562,0.14324745100796832,0.46323486862574065,0.2145865435107072
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,432,345,87,"[[10.0, 10.0, 0.001]]","[[0.555239718364191, 0.5902739274728652, 0.7924213083466604]]",0.7933769258780154,0.8908461517932169,0.7936068661647833,0.9398911585631893,0.9707915287659131,0.9424361923236587,0.8219381912053935,0.9108957201599983,0.829731013005802,0.12681340138910857,0.45305677499265745,0.20526044136674745
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,426,340,86,"[[1000.0, 10.0, 9.999999999999999e-05]]","[[0.6016485759056758, 0.6216005569823094, 0.7837332052227091]]",0.7882081538159196,0.8889404068588567,0.7902150469463897,0.9487762795621376,0.974593456811409,0.9498324060596117,0.8546597721701681,0.9245831262533111,0.8548539573523461,0.1351071570926492,0.44724312692010276,0.20002641457727116
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,426,340,86,"[[10.0, 1.0, 9.999999999999999e-05]]","[[0.6411007075802397, 0.6411007075802397, 0.738383947031072]]",0.7472966196520012,0.869451439656399,0.7559458059205849,0.9897402888237513,0.995032296508264,0.9900892710945097,0.8155807397481999,0.9082970710041516,0.8250035691947207,-0.0055008024936678,0.4767964732992355,0.22733487695058863
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.5798780551843533, 0.6066708464061985, 0.782942807836139]]",0.7896765022393029,0.8906446364233432,0.7932478683896693,0.9647892608312426,0.9826629016762489,0.9656263783307852,0.8660609993006738,0.9318992492340855,0.8684362107230522,0.16199848679592976,0.48530670013602384,0.23552259319691657
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.6381531480872648, 0.6437157907444563, 0.785567929122579]]",0.7938312558145996,0.8928699699767177,0.7972167832862248,0.9644263413696308,0.9824716531554216,0.965250549253947,0.8551058586792779,0.9267094576613886,0.8587904189190649,0.16619592054298027,0.4943942731579002,0.24442569733132843
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,432,345,87,"[[1.0, 10.0, 9.999999999999999e-05]]","[[0.543715975985785, 0.5810565180710758, 0.7851390946417197]]",0.7885582044559628,0.8946187636949575,0.8003427323550942,0.9777940095856402,0.9891329506485421,0.9783839940586913,0.7871035915681517,0.8994597295074845,0.8090278050056773,0.11632250576854886,0.4876191018864929,0.23777238852458993
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,432,345,87,"[[1.0, 10.0, 9.999999999999999e-05]]","[[0.5887702781504972, 0.5900802727756076, 0.7869958425438266]]",0.7911901433701085,0.8953766011215976,0.8016992578360644,0.9768226968041638,0.9886436176116172,0.9774162026441856,0.7987557677480235,0.9040705702309757,0.8173435959577615,0.11772320480446186,0.48763053463383566,0.23778353830728038
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,432,345,87,"[[1.0, 10.0, 9.999999999999999e-05]]","[[0.5741074084562978, 0.5974692130304409, 0.7872312033609232]]",0.7917128581720969,0.8956520762117292,0.8021926416223811,0.977763642827329,0.9891173592705242,0.9783531504102954,0.7935199484540624,0.9008571078056684,0.8115435286839937,0.12240346360601473,0.48971971153876026,0.23982539586960655
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,432,345,87,"[[1.0, 1.0, 9.999999999999999e-05]]","[[0.594446218466515, 0.594446218466515, 0.7868405027374095]]",0.7938372586164261,0.8965602701862964,0.8038203180765248,0.9889115545570144,0.994634399341352,0.9892975883531321,0.7564616401573439,0.883706106581185,0.7809364828088766,0.15574826503788708,0.5105216261680852,0.2606323307853061
ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,376,300,76,"[[10.0, 10.0, 1e-08]]","[[0.5164513234322735, 0.623678907193651, 0.7301496665129402]]",0.7360361103346431,0.8631978884557023,0.7451105946343831,0.9357920933655777,0.9678830148559041,0.9367975304465543,0.8418885331286982,0.9227207653810755,0.8514136108654378,-0.10715317952153103,0.25920216035198307,0.06718575993113514
ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,True,376,300,76,"[[10.0, 10.0, 1e-08]]","[[0.5085526032805381, 0.6251396138069939, 0.730414311919636]]",0.7367715124044625,0.8637150921179089,0.7460037603522478,0.9361361397738166,0.9680666390280502,0.9371530175990653,0.8451319188257637,0.9246619688255467,0.8549997565923364,-0.1031490430751636,0.2633759913475828,0.06936691281832202
ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[10.0, 1.0, 9.999999999999999e-05]]","[[0.6462329641803819, 0.6462329641803819, 0.7583340293271017]]",0.7649739765951512,0.8783325297647512,0.7714680328429475,0.9757635307309585,0.9881248803188227,0.9763907791050878,0.7271886395000653,0.85634495207719,0.7333266769480847,-0.04639912703693083,0.4043633881686681,0.16350974969124496
ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,639,511,128,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.6409679844418357, 0.6443288378524713, 0.7913464053213907]]",0.7948776736171415,0.892474761454089,0.796511199832533,0.9391085084015346,0.9695380682914937,0.9400040658664011,0.7688087884853232,0.8784530026656164,0.7716796778922375,0.06512955109785912,0.39011972350018287,0.15219339866385914
ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,648,518,130,"[[10.0, 1.0, 9.999999999999999e-05]]","[[0.6301016531358958, 0.630101653135896, 0.8056050381038723]]",0.8082317790430298,0.9008873153177536,0.8115979549004295,0.9577593240291972,0.9789757010701026,0.9583934232856988,0.8022564247003461,0.9041920852983417,0.8175633271161636,0.12424529769676029,0.4884714626744744,0.23860436984734043
